CAS,R,SMILES,PBT_label
41958-50-3,n,CN1Cc2ccc(cc2C(c2ccccc2)C1C)C(C)(C)C,1
42020-70-2,n,COC1(CCC(NCCCOc2ccc(F)cc2)CC1)c1ccc(F)cc1,1
42020-96-2,n,COC1(CCC(NCCCOc2ccc(F)cc2)CC1)c1ccc(F)cc1,1
42074-68-0,r,Clc1ccccc1C(Cl)(c1ccccc1)c1ccccc1,1
42115-15-1,pr,C=CCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
42115-16-2,pr,BrCC(Br)COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
42126-84-1,n,C1=Cc2ccc3c4c(ccc(C1)c24)c1ccccc31,1
42228-32-0,pr,CCN(c1ccc(C)cc1)c1ccc2c(c1)Oc1ccc(C)cc1C12OC(=O)c2ccccc12,1
42255-14-1,n,Clc1c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1O,1
42279-29-8,n,Clc1c(Oc2ccccc2)c(Cl)c(Cl)c(Cl)c1Cl,1
42362-44-7,n,CCN(C=C(Sc1ccc(cc1N(=O)=O)N(=O)=O)Sc1ccc(cc1N(=O)=O)N(=O)=O)C1CCCCC1,1
42720-23-0,pr,CC(COC(=O)C(=C)C)OC(=O)NCCC(C)CC(C)(C)CNC(=O)OC(C)COC(=O)C(=C)C,1
42903-59-3,pr,C=CCOCC(CC)(COCC=C)COC(=O)Nc1ccc(C)c(NC(=O)OCC(CC)(COCC=C)COCC=C)c1,1
42961-68-2,pr,CCN(CC)c1ccc2c(c1)Oc1ccc(NC3CCCCC3)cc1C12OC(=O)c2ccccc12,1
42978-42-7,n,O=C(OCc1c2ccccc2c2ccc3cccc4ccc1c2c34)c1ccccc1,1
42978-43-8,n,CC(=O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c34,1
42981-76-0,n,CC(C)(C)C1CCc2cc(ccc2C1)C(C)(C)C,1
43007-16-5,pr,Clc1ccc(cc1)C(=O)c1ccc(cc1)c1ccc(Br)cc1,1
43012-91-5,n,CC(C)(C)C1CCc2ccc(cc2C1)C(C)(C)C,1
43054-45-1,n,CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1,1
43076-30-8,pr,O=C(CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1)c1ccc(cc1)C(C)(C)C,1
43178-22-9,n,Cc1c2ccccc2cc2ccc3ccccc3c12,1
43218-55-9,n,CCN(CC)CCn1nc2ccc(C)c3c4ccc(Cl)cc4sc1c23,1
47224-54-4,n,CCN(CC)c1cc(Cl)c([N]#N)cc1Oc1ccc(Cl)cc1,1
47228-61-5,n,FC(F)(F)c1cccc(c1)C1=CCC(CC1)N1CCCCC1,1
47529-66-8,n,Clc1cccc(Cl)c1C(c1cc(C)c(N)c(C)c1)c1cc(C)c(N)c(C)c1,1
47550-21-0,n,CCOc1cc(cc2O=c3cc(ccc3=Nc12)N(CC)CC)N(CC)CC,1
47593-10-2,pr,COC(=O)c1cc(Cl)c(OCCOc2c(Cl)cc(cc2Cl)C(=O)OC)c(Cl)c1,1
47625-60-5,n,CCOc1cc([N]#N)c(OCC)cc1N(Cc1ccccc1)Cc1ccccc1,1
47724-48-1,n,CCOC(=O)c1ccccc1C1=c2cc(C)c(NCC)cc2=Oc2cc(NCC)c(C)cc12,1
47726-62-5,pr,Clc1cc(Cl)c(O)c(c1)c1nc2c(Cl)c3oc(nc3c(Cl)c2o1)c1cc(Cl)cc(Cl)c1O,1
47730-68-7,n,CCOC(=O)N1CCN(CC1)C1=CC(=CC=Cc2sc3ccccc3[n]2CC)CC(C)(C)C1,1
47742-71-2,n,CCN(CC)c1ccc2c(c1)O=c1cc(ccc1=C2c1ccccc1C(=O)OC)N(CC)CC,1
47743-70-4,n,CCN(CC)c1ccc(cc1)N(c1ccc(cc1)N(CC)CC)c1ccc(cc1)N(CC)CC,1
47845-46-5,n,C=CCn1c2nc3cc(Cl)ccc3nc2[n](CC=C)c1C=CC=c1n(CC=C)c2nc3ccc(Cl)cc3nc2n1CC=C,1
48076-44-4,pr,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=C)C,1
48077-33-4,pr,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
48077-86-7,pr,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=C)C,1
48077-95-8,n,C=CC(=O)OCCN(C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
48230-14-4,n,CCN(CC)c1ccc(cc1)N(c1ccc(cc1)N(CC)CC)c1ccc(cc1)N(CC)CC,1
49620-09-9,n,OCC1=CC2C3C(CC(C)C4(C=C(C)C(OC(=O)c5ccccc5NC(=O)c5cccc(O)c5NC(=O)c5ccccc5N(C)C)C4(O)C1O)C2=O)C3(C)C,1
49693-09-6,pr,C=CCOC(=O)c1c(C(=O)OCC=C)c(Br)c(Br)c(Br)c1Br,1
49693-20-1,n,Brc1cc(Br)c(NC(=O)c2cccc(c2)C(=O)Nc2c(Br)cc(Br)cc2Br)c(Br)c1,1
49757-42-8,pr,COc1ccc(cc1)C(Cl)(c1ccc(OC)cc1)c1ccc(OC)cc1,1
49852-84-8,n,ClCc1c2ccc3cccc4ccc(c5ccccc15)c2c34,1
49852-85-9,n,BrCc1c2ccc3cccc4ccc(c5ccccc15)c2c34,1
50274-96-9,pr,Clc1ccc(Cc2ccc(cc2Cl)N(=O)=O)c(Cl)c1,1
50285-18-2,pr,FC(F)(C(F)(F)F)C(F)(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,1
50293-29-3,n,CCn1c2ccccc2c(c1C)C1(OC(=O)c2cccnc12)c1c2ccccc2n(CC)c1C,1
50467-20-4,pr,CCc1cc(Cc2cc(C(C)C)c(N)c(c2)C(C)C)cc(CC)c1N,1
50569-43-2,n,C=CCn1c2nc3ccccc3nc2[n](CC=C)c1C=Cc1c2cc(ccc2n(C)c1c1ccccc1)N(=O)=O,1
50585-37-0,n,Brc1cc2Oc3ccccc3Oc2cc1Br,1
50585-40-5,n,Clc1cc2Oc3cc(Br)c(Br)cc3Oc2cc1Cl,1
50585-41-6,n,Brc1cc2Oc3cc(Br)c(Br)cc3Oc2cc1Br,1
50585-42-7,n,Fc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1F,1
50585-43-8,n,Fc1cc2Oc3cc(Br)c(Br)cc3Oc2cc1F,1
50598-29-3,pr,FC(F)(S(=O)(=O)NCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
50637-63-3,pr,Brc1ccc2c(ccc3c4ccc(Br)cc4ccc23)c1,1
50668-46-7,n,CCn1c2ccccc2c(c1C)C1(OC(=O)c2ncccc12)c1c2ccccc2n(CC)c1C,1
50671-00-6,pr,CCC(C)(C)c1ccc(OCC(=O)Nc2ccc(Cl)c(N)c2)c(c1)C(C)(C)CC,1
50679-08-8,pr,OC(CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1)c1ccc(cc1)C(C)(C)C,1
50765-72-5,n,CCN(C)CCC(C#N)(CC=C(C)C)c1cccc2ccccc12,1
50765-73-6,n,CCN(CC)CCC(C#N)(CC=C(C)C)c1cccc2ccccc12,1
50765-74-7,n,N#CC(CCN1CCCC1)(CC=C(C)C)c1cccc2ccccc12,1
50765-75-8,n,N#CC(CCN1CCCCC1)(CC=C(C)C)c1cccc2ccccc12,1
50765-77-0,n,N#CC(C)(CCN(CC=C(C)C)CC=C(C)C)c1cccc2ccccc12,1
50765-78-1,n,CCC(C#N)(CCN(CC=C(C)C)CC=C(C)C)c1cccc2ccccc12,1
50765-79-2,n,N#CC(CCN(CC=C(C)C)CC=C(C)C)(C(C)C)c1cccc2ccccc12,1
50765-83-8,n,N#CC(CCN(CC=C(C)C)CC=C(C)C)(Cc1cccc2ccccc12)C(C)C,1
50765-84-9,n,N#CC(CCN(C)C)(CC=C(C)C)Cc1cccc2ccccc12,1
50765-94-1,n,CC(=CCN(CC=C(C)C)CCC(C)(C(=O)N)c1cccc2ccccc12)C,1
50765-95-2,n,CCC(CCN(CC=C(C)C)CC=C(C)C)(C(=O)N)c1cccc2ccccc12,1
50765-96-3,n,CC(=CCC(CCN(CC=C(C)C)CC=C(C)C)(C(=O)N)c1cccc2ccccc12)C,1
50772-29-7,pr,CCC(C)(C)c1ccc(OCCCC(=O)Cl)c(c1)C(C)(C)CC,1
50838-55-6,n,O=c1c2cccc(O)c2c(=O)c2c3c(=O)c4cccc(O)c4c(=O)c3c3c(c12)c(=O)c1c(O)cccc1c3=O,1
50992-45-5,pr,CC(C)c1c(O)c(cc(Cl)c1C)Cc1cc(Cl)c(C)c(C(C)C)c1O,1
50992-46-6,pr,Oc1cc(C(C)C)c(Cl)c(C)c1Cc1c(O)cc(C(C)C)c(Cl)c1C,1
51238-14-3,n,CC(C)CCCC(C)C1CCC2C3CC=C4C(OC(=O)C)C(=O)CCC4(C)C3CCC12C,1
51359-96-7,n,CN(C)C1CCC2(CC1)c1ccccc1CCc1ccccc21,1
51360-10-2,n,CN(C)CC1CCC2(C1)c1ccccc1C=Cc1ccccc21,1
51461-11-1,pr,CCC(C)(C)c1ccc(OCCCC(=O)Nc2ccc(Cl)c(N)c2)c(c1)C(C)(C)CC,1
51500-53-9,n,CC(Cl)CC(C)CC(Cl)(Cl)CC(C)Cl,1
51596-11-3,n,CCC1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C3COC4C(O)C(=CC(C(=O)O1)C34O)C)O2,1
51713-28-1,n,O=P(c1ccccc1)(c1ccccc1)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1,1
51713-31-6,n,CN(C)CCCC(c1ccccc1)(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,1
51735-74-1,n,O=S(OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
51749-94-1,n,CCN(CC)CCC(c1ccccc1)(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,1
51749-95-2,n,O=P(c1ccccc1)(c1ccccc1)C(CCN1CCCC1)(c1ccccc1)c1ccccc1,1
51772-35-1,i,CC(C)(C)CC(C)(C)N(c1ccccc1)c1cccc2ccccc12,1
51787-42-9,n,Cc1cc2c(cc1C)nc1c3ccccc3ccc1c2C,1
51787-43-0,n,Cc1cc(C)c2nc3ccc4ccccc4c3c(C)c2c1,1
51787-44-1,n,Cc1cc(C)c2nc3c4ccccc4ccc3c(C)c2c1C,1
51787-79-2,pr,ICCCC(c1ccc(F)cc1)c1ccc(F)cc1,1
51877-44-2,pr,CC(C)SN(c1ccccc1)P(=O)(N(SC(C)C)c1ccccc1)N(SC(C)C)c1ccccc1,1
51936-55-1,pr,BrC1CCC2C(CCC1Br)C1(Cl)C(=C(Cl)C2(Cl)C1(Cl)Cl)Cl,1
51937-18-9,pr,O=C(CCCCC(=O)Nc1c(Br)cc(Br)cc1Br)Nc1c(Br)cc(Br)cc1Br,1
51959-14-9,pr,NCCCCOc1ccc(cc1C(C)(C)CC)C(C)(C)CC,1
51988-28-4,pr,CCN(CC)c1ccc2C=CC3(OC=c4cc5ccccc5cc4=C3C)Oc2c1,1
51988-29-5,pr,COC(=O)c1cc2ccccc2c2C=C(C)C3(C=Cc4ccc(cc4O3)N(CC)CC)Oc12,1
51988-34-2,pr,CCN(CC)c1ccc2C=CC3(Oc2c1)Oc1ccccc1C=C3C,1
52000-83-6,pr,O=C1c2ccc(Cl)c(Cl)c2N=C1c1sc2c(Cl)cc(Cl)c(C)c2c1O,1
52059-99-1,n,Clc1ccc2[nH]c(CCCCCCc3[nH]c4ccc(Cl)cc4n3)nc2c1,1
52117-16-5,pr,Brc1ccc(cc1)N=C(Cl)c1cc(Cl)cc(Br)c1O,1
52135-26-9,n,Clc1c(Cl)c2C(=NC(Cl)(Cl)c2c(Cl)c1Cl)Cl,1
52171-92-3,n,Cc1cc2c(C)cccc2c2ccc3ccccc3c12,1
52222-30-7,pr,Clc1cccc(c1)Nc1cc(Br)c(N)c2c1C(=O)c1ccccc1C2=O,1
52256-80-1,n,O=C1OC(=O)c2c(cccc12)Oc1ccc(cc1)C(C)(C)c1ccc(cc1)Oc1cccc2C(=O)OC(=O)c12,1
52279-66-0,pr,CC(C)c1cc(c(C)cc1OP(=O)(O)O)C1(OC(=O)c2ccccc12)c1cc(C(C)C)c(O)cc1C,1
52322-80-2,n,Clc1cc(Cl)c(Cl)cc1Oc1ccccc1,1
52434-90-9,pr,BrCC(Br)Cn1c(=O)n(CC(Br)CBr)c(=O)n(CC(Br)CBr)c1=O,1
52468-60-7,pr,Fc1ccc(cc1)C(N1CCN(CC=Cc2ccccc2)CC1)c1ccc(F)cc1,1
52470-07-2,pr,CCN(CC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccc(Cl)cc3)cc1C12OC(=O)c2ccccc12,1
52583-00-3,n,CN(C)CCC12CC3CC(CC(C3)C2c2ccccc2)C1,1
52583-04-7,n,CN(C)CCCC12CC3CC(CC(C3)C2c2ccccc2)C1,1
52583-06-9,n,CNC(C)CC12CC3(C)CC(C)(C1)CC(C)(C3)C2Cl,1
52663-77-1,n,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c1c(Cl)c(Cl)cc(Cl)c1Cl,1
52740-90-6,pr,Brc1cc2c(cc1NC(=O)c1ccc3c(c1N)C(=O)c1ccccc1C3=O)C(=O)c1ccccc1C2=O,1
52791-15-8,pr,O=N(=O)c1ccc2c(ncnc2N2CCC(CCCC3CCN(CC3)c3ncnc4cc(ccc34)N(=O)=O)CC2)c1,1
52819-39-3,n,ClCC1(CCl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2(Cl)Cl,1
52830-80-5,pr,CCN(CC)c1ccc(c(C)c1)C1(OC(=O)c2ccccc12)c1cccc(N(C)C)c1N(C)C,1
52845-72-4,n,CN(C)CCC=C1c2ccccc2CCc2c(Cl)cccc12,1
52941-80-7,pr,CCN(CC)c1ccc(c(C)c1)C1(OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c12)c1ccc(cc1N(C)C)N(C)C,1
53034-92-7,pr,O=C(ON=C1C=C(C)C(=O)C(=C1)C)Nc1cc(ccc1C)N1C(=O)N(c2ccc(C)c(NC(=O)ON=C3C=C(C)C(=O)C(=C3)C)c2)C1=O,1
53066-66-3,n,CCSP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,1
53097-59-9,pr,C=Cc1c(Br)c(Br)c(Br)c(Br)c1Br,1
53097-60-2,pr,BrCCc1c(Br)c(Br)c(Br)c(Br)c1Br,1
53179-12-7,n,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c(=O)[nH]c2cc(Cl)ccc12)c1ccc(F)cc1,1
53184-75-1,pr,CCC1(COC1)COP(OCC1(CC)COC1)Oc1ccc(cc1)C(C)(C)c1ccc(cc1)OP(OCC1(CC)COC1)OCC1(CC)COC1,1
53196-94-4,n,O=C1OC(=O)c2ccc(Oc3ccc(cc3)C(C)(C)c3ccc(cc3)Oc3cccc4C(=O)OC(=O)c34)cc12,1
53304-32-8,pr,O=c1c2ccc3c4ccccc4[s]c4ccc(c2c34)c2nc3ccccc3[n]12,1
53304-33-9,pr,O=c1c2ccc3[s]c4ccccc4c4ccc(c2c34)c2nc3ccccc3[n]12,1
53304-43-1,pr,O=c1c2ccccc2c(=O)c2c1c(N)c1c(c2N)c(=O)n(CC(Cc2ccccc2)c2ccccc2)c1=O,1
53404-10-7,pr,CCC(COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl)CC(C)C,1
53535-30-1,n,CC(COC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl)OC(C)COCC(C)OCC(C)C,1
53542-48-6,pr,ClCCCC1c2cc(ccc2Sc2cc(F)ccc12)C(F)(F)F,1
53555-65-0,n,Clc1cc(Cl)c2cc(Cl)c(Cl)c(Cl)c2c1,1
53555-66-1,n,Clc1c(Cl)cc(cc1Cl)c1ccccc1,1
53643-52-0,n,Brc1ccc(cc1)OC(=O)c1cc(Br)cc(Br)c1O,1
53716-43-1,pr,O=C(COc1nn(Cc2ccccc2)c2ccccc12)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,1
53718-27-7,pr,Oc1cc2c(cc1C(C)(C)C)C(C)(C)CC2(C)C,1
53718-34-6,pr,Oc1cc2c(cc1C(C)(C)C)C1(CCCCC1)CC2(C)C,1
53718-37-9,pr,Oc1cc2c(c3c1C(C)(C)CC3(C)C)C(C)(C)CC2(C)C,1
53720-80-2,pr,Clc1ccc(cc1)N1CCN(c2cccc(Cl)c2)C1C(Cl)(Cl)Cl,1
53725-49-8,n,CCCCC1=CC(C)(C)N(C(=O)CN2CCCCCC2)C(C)(C)C1,1
53725-50-1,n,CCCCC1=CC(C)(C)N(C(=O)CN(C)Cc2ccccc2)C(C)(C)C1,1
53928-30-6,pr,CC1(C)OCC2(OC(COCc3ccccc3)C(OCc3ccccc3)C2OCc2ccccc2)O1,1
54024-22-5,pr,CCC12CC(=C)C3C4CCCC=C4CCC3C1CCC2(O)C#C,1
54043-60-6,n,Cc1ccccc1N1CN(CN(C1)c1ccccc1C)c1ccccc1C,1
54060-31-0,pr,O=N(=O)c1cccc(Oc2cccc(c2)Oc2cccc(c2)N(=O)=O)c1,1
54079-53-7,pr,N#CC(=Cc1ccc(cc1C)N(CC)CCOc1ccc(cc1)C1CCCCC1)C#N,1
54079-60-6,pr,N#CC(=Cc1ccc(cc1C)N(CC)CCOc1ccccc1C1CCCCC1)C#N,1
54230-22-7,n,Clc1c(Cl)cc(Cl)c(c2ccccc2)c1Cl,1
54268-71-2,n,CN(C)c1ccc(cc1)C=CC1N(C)c2ccccc2C1(C)C,1
54268-90-5,pr,CN(C)c1ccc(cc1)C(=CC=CC1N(C)c2ccccc2C1(C)C)c1ccc(cc1)N(C)C,1
54288-96-9,pr,Cc1ccc(cc1)S(=O)(=O)Nc1c(Br)cc2ccccc2c1Br,1
54341-02-5,n,OCCC1CCN(CCC=C2c3cc(ccc3Sc3cc(F)ccc23)C(F)(F)F)CC1,1
54395-51-6,n,O=C1c2cccc(Oc3ccc(cc3)C(C)(C)c3ccc(cc3)Oc3cccc4C(=O)N(C)C(=O)c34)c2C(=O)N1C,1
54395-52-7,pr,O=C1c2ccc(Oc3ccc(cc3)C(C)(C)c3ccc(cc3)Oc3ccc4C(=O)N(C)C(=O)c4c3)cc2C(=O)N1C,1
54473-70-0,n,BrCC(CBr)(CBr)COC(=O)CCCCC(=O)OCC(CBr)(CBr)CBr,1
54644-43-8,n,Cc1cc(c(OC(=O)C(C)(C)C)c(c1)C(C)(C)C)C(C)(C)C,1
54648-07-6,n,O=N(=O)c1ccc(cc1)C1(C)CC(C)(C)c2cc(ccc12)N(=O)=O,1
54833-29-3,n,Clc1c(n2cccc2)c(Cl)c(Cl)c(Cl)c1C,1
54833-49-7,n,COc1ccc2c(C=CC3C(C)(C)CCCC23C)c1C(C)C,1
54889-82-6,n,CCCc1cccc2cc3c(ccc4ccccc34)cc12,1
54951-35-8,n,CC(C)N(CCCN1CCCCc2ccccc12)C(C)C,1
54986-62-8,n,CCc1cc2ccccc2c2ccc3ccccc3c12,1
54986-63-9,n,Cc1cc2cc(C)c3ccccc3c2c2ccccc12,1
54988-92-0,n,c1ccc(cc1)c1cc2cc3ccccc3cc2c2ccccc12,1
55030-47-2,n,Cc1cc2nc3ccccc3cc2c2c(C)cccc12,1
55035-39-7,pr,Oc1c(cc2c(c1C1CCCC1)C(C)(C)CC2(C)C)C1CCCC1,1
55125-10-5,n,O=C(NC(C)(C)C)c1c(C)c2CCCCc2n1C(C)(C)C,1
55154-34-2,pr,Nc1c(Oc2ccc(OCCc3ccccc3)cc2)cc(O)c2C(=O)c3ccccc3C(=O)c12,1
55154-36-4,pr,Nc1c(Oc2ccc(OCCOc3ccccc3)cc2)cc(O)c2C(=O)c3ccccc3C(=O)c12,1
55191-17-8,n,CCc1cc(Cl)c(CC)c(CC)c1Cl,1
55203-76-4,pr,CCN1c2ccc(cc2C(C)(C)C1=CC=C1C(=O)ON=C1c1ccccc1)S(=O)(=O)c1ccccc1,1
55250-84-5,pr,CN(C1CCCCC1)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C12OC(=O)c2ccccc12,1
55255-56-6,n,C=CC1(C)CCC2=C(CCC3C(C)(C)CCCC23C)C1,1
55256-26-3,n,CC(C)c1ccc2CC(CC(C)c2c1)N1CCCCCC1,1
55290-05-6,pr,COc1ccc(C=Nc2ccc(CCc3ccc(cc3)N=Cc3ccc(OC)cc3)cc2)cc1,1
55429-18-0,n,COc1ccc(cc1)C1(OC(=O)c2ccccc12)c1ccc(OC)c(c1)C1(OC(=O)c2ccccc12)c1ccc(OC)cc1,1
55517-71-0,n,COc1ccc(cc1)C1(OC(=O)c2ccccc12)c1ccc2Oc3ccccc3C3(OC(=O)c4ccccc34)c2c1,1
55517-98-1,n,Brc1ccc(cc1)C1(O)c2ccccc2C(O)(c2ccc(Br)cc2)c2ccccc12,1
55521-08-9,n,O=C(Oc1ccc(CCNC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)C(F)(F)C(F)(F)F,1
55521-14-7,n,COC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(=O)OC,1
55521-24-9,n,CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCCNS(=O)(=O)c1cccc2c(cccc12)N(C)C,1
55525-54-7,pr,O=C=NC1CC(C)(CNC(=O)NCC2(C)CC(N=C=O)CC(C)(C)C2)CC(C)(C)C1,1
55530-30-8,n,Oc1ccc(cc1)C1(OC(=O)c2ccccc12)c1ccc2Oc3ccccc3C3(OC(=O)c4ccccc34)c2c1,1
55570-84-8,n,ClC12C3C4(Cl)C(Cl)(C2(Cl)Cl)C2(Cl)C1C3(Cl)C(Cl)(Cl)C42Cl,1
55591-23-6,pr,FC(F)(C(F)(F)C(F)(F)S(=O)(=O)Cl)C(F)(F)C(F)(F)C(F)(F)F,1
55593-07-2,pr,Oc1ccc(cc1)C[C@H](NC(=O)OCc1ccccc1)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
55688-01-2,n,Brc1cc2c(c(Br)c1Br)c(Br)c(Br)c(Br)c2Br,1
55702-45-9,n,Clc1ccc(Cl)c(Cl)c1c1ccccc1,1
55702-46-0,n,Clc1ccc(c2ccccc2)c(Cl)c1Cl,1
55720-37-1,n,Clc1cc(Cl)c2cc(Cl)ccc2c1,1
55720-44-0,n,Clc1cc(Cl)c(Cl)c(c1)c1ccccc1,1
55741-10-1,n,CCc1cc2c(cc1CC)C(C)(C)CCC2(C)C,1
55759-88-1,n,Clc1ccc(cc1)Sc1ccc(Cl)cc1Cl,1
55766-52-4,pr,CCN(CC)c1ccc(cc1)c1oc(nc1c1ccccc1Cl)c1ccccc1,1
55772-72-0,pr,Cc1cc2Oc3cc(ccc3C3(OC(=O)c4ccccc34)c2cc1Nc1ccccc1)N1CCCC1,1
55779-17-4,pr,O=C(CCC1CCCC1)O[C@H]1CC[C@@H]2[C@H]3CC[C@@H]4CC(=O)C[C@H](C)[C@@]4(C)[C@@H]3CC[C@@]12C,1
55836-97-0,n,CN(C)c1cccc2c1cccc2S(=O)(=O)Nc1ccc(cc1)OS(=O)(=O)c1cccc2c(cccc12)N(C)C,1
55836-98-1,n,CN(C)c1cccc2c1cccc2S(=O)(=O)Oc1cccc(c1)OS(=O)(=O)c1cccc2c(cccc12)N(C)C,1
55836-99-2,n,CN(C)c1cccc2c1cccc2S(=O)(=O)Oc1ccc(cc1)OS(=O)(=O)c1cccc2c(cccc12)N(C)C,1
55852-15-8,n,CC(C)CCCCCCCCCCCCCCC(=O)NCCCN(C)C,1
55937-99-0,pr,CCOC(=O)C(C)(CC)Oc1ccc(cc1)Cc1ccc(Cl)cc1,1
55955-96-9,n,C=CCOc1c(Cl)cc(cc1C(C)(C)C)C(C)(C)C,1
56073-10-0,pr,Brc1ccc(cc1)c1ccc(cc1)C1Cc2ccccc2C(C1)c1c(=O)oc2ccccc2c1O,1
56141-00-5,n,COc1c(Cl)ccc(Cl)c1C(=O)OCCN(CCOC(=O)c1c(Cl)ccc(Cl)c1OC)c1ccccc1,1
56151-64-5,pr,CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(=O)Cl)C2CC1,1
56182-99-1,n,COc1cc2cc3ccccc3c3ccc4cccc1c4c23,1
56183-00-7,n,COc1cc2cccc3ccc4c5ccccc5cc1c4c23,1
56183-20-1,n,COc1cc2cc3ccccc3cc2c2ccccc12,1
56219-57-9,pr,COc1ccc(OCCCCCCC(C(=O)CC)C(=O)CC)c(Cl)c1,1
56265-23-7,n,CCOc1ccc(cc1)C(c1ccc(OCC)cc1)C(C)(Cl)Cl,1
56265-24-8,n,CCOc1ccc(cc1)C(c1ccc(OCC)cc1)C(C)(C)Cl,1
56281-36-8,pr,CCNC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,1
56282-26-9,n,COc1cc2oc3c4c(oc(cc4c2c2OC(CCc12)c1ccccc1)c1ccccc1)cc(=O)c3C,1
56307-70-1,pr,COc1cc(ccc1N(#N)OS(=O)c1cccc2c1cccc2S(=O)(=O)ON(#N)c1ccc(cc1OC)N(=O)=O)N(=O)=O,1
56335-86-5,n,COc1c2C(=CC(C)(C)Oc2cc2OC(C)(C)C=Cc12)CCCOC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1
56335-87-6,n,COc1c2C=CC(C)(C)Oc2c(CCCOC(=O)c2ccc(cc2)N(=O)=O)c2OC(C)(C)C=Cc12,1
56336-17-5,n,COC(=O)CCc1c2OC(C)(C)C(=Cc2c(OC)c2C=C(Br)C(C)(C)Oc12)Br,1
56360-46-4,n,O=N(=O)c1cc2c(Oc3c(Br)c(O)c(cc3C32OC(=O)c2ccccc32)N(=O)=O)c(Br)c1O,1
56480-06-9,pr,Brc1c(Br)cc2c(Br)c(Br)c(Br)cc2c1Br,1
56534-02-2,n,ClC1=C(Cl)C2(Cl)C(=C(Cl)C3CC1C2C3Cl)Cl,1
56534-03-3,n,ClC1=C(Cl)C2(Cl)C(=C(Cl)C3CC1C2C3Cl)Cl,1
56558-21-5,pr,C=CC(=O)OC(C)COC(=O)NC1CCC(CC1C)CC1(CCCCC1C)NC(=O)OCC(C)OC(=O)C=C,1
56666-59-2,n,O=C1N(N=C(c2ccccc2)C1N=NC1C(=NN(c2ccccc2)C1=O)c1ccccc1)c1ccccc1,1
56804-90-1,n,Brc1ccc(cc1)C1(ON=C(C1)c1ccccc1)CC(=O)c1ccc(Br)cc1,1
56832-73-6,n,c1ccc(cc1)c1ccc2cccc3c2c1c1ccccc31,1
56860-12-9,pr,ClC(=CC1C(C(=O)OC(=O)C2C(C=C(Cl)Cl)C2(C)C)C1(C)C)Cl,1
56892-30-9,n,OC1=CC2=CC=C3C4=C(C=CC(=C1)C24)C=C1C=CC=CC31,1
56892-33-2,n,Oc1cc2c3c(ccc4cccc1c34)cc1ccccc21,1
