smi1_original,smi2_original,smi1_standardized,smi2_standardized,label_1,label_2
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,0
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,0
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0
C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0
C=CC(C)(O)CCC1C(=C)CCC2C(C)(C)CCCC12C,C=CC(C)(O)CCC1C(=C)CCC2C(C)(C)CCCC12C,C=CC(C)(O)CCC1C(=C)CCC2C(C)(C)CCCC12C,C=CC(C)(O)CCC1C(=C)CCC2C(C)(C)CCCC12C,1,1
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1
C=CC(F)(F)F,C=CC(F)(F)F,C=CC(F)(F)F,C=CC(F)(F)F,0,0
COC(=O)C1(C)CCCC2(C)C3CCC(C)(C=C)C=C3CCC12,COC(=O)C1(C)CCCC2(C)C3CCC(C)(C=C)C=C3CCC12,C=CC1(C)C=C2CCC3C(C)(C(=O)OC)CCCC3(C)C2CC1,C=CC1(C)C=C2CCC3C(C)(C(=O)OC)CCCC3(C)C2CC1,1,1
C=CCc1cc(cc(CN(CC)CC)c1O)c1cc(CC=C)c(O)c(CN(CC)CC)c1,C=CCc1cc(cc(CN(CC)CC)c1O)c1cc(CC=C)c(O)c(CN(CC)CC)c1,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,1,1
C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O,C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O,C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O,C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O,0,0
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,0,0
C=Cn1cc[n+](C)c1.[Cl-],C=Cn1cc[n+](C)c1.COS(=O)(=O)[O-],C=Cn1cc[n+](C)c1,C=Cn1cc[n+](C)c1,0,0
CC(=CCC1CC=C(C)C1(C)C)CO,CC1=CCC(C/C=C(\C)CO)C1(C)C,CC(=CCC1CC=C(C)C1(C)C)CO,CC(=CCC1CC=C(C)C1(C)C)CO,0,0
C/C(=C\CO)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,0,0
CC(=O)C(C)/C=C\C1CC=C(C)C1(C)C,CC(=O)C(C)/C=C/C1CC=C(C)C1(C)C,CC(=O)C(C)C=CC1CC=C(C)C1(C)C,CC(=O)C(C)C=CC1CC=C(C)C1(C)C,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Ca+2],CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC(C)[O-].[Ti+4],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Ca+2],CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Mg+2],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Ca+2],CC(=O)/C=C(/C)O.CC(=O)/C=C(\C)O.[Co],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Ca+2],CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC[O-].[Ti+4],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC(C)[O-].[Ti+4],CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Mg+2],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC(C)[O-].[Ti+4],CC(=O)/C=C(/C)O.CC(=O)/C=C(\C)O.[Co],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC(C)[O-].[Ti+4],CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC[O-].[Ti+4],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Mg+2],CC(=O)/C=C(/C)O.CC(=O)/C=C(\C)O.[Co],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].[Mg+2],CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC[O-].[Ti+4],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)/C=C(/C)O.CC(=O)/C=C(\C)O.[Co],CC(=O)/C=C(/C)[O-].CC(=O)/C=C(/C)[O-].CC(C)[O-].CC[O-].[Ti+4],CC(=O)C=C(C)O,CC(=O)C=C(C)O,0,0
CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.[Zn+2],CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.[Cr+3],CC(=O)CC(C)=O,CC(=O)CC(C)=O,0,0
CC(=O)CC(C)C.NCCOCCO,CC(=O)CC(C)C,CC(=O)CC(C)C,CC(=O)CC(C)C,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)[O-].[NH4+],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)O.N=CN,CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)[O-].[Li+],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3],CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[NH4+],CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[NH4+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[NH4+],CC(=O)O.N=CN,CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[NH4+],CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[NH4+],CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[NH4+],CC(=O)[O-].[Li+],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[NH4+],CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)O.N=CN,CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)[O-].[Li+],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Ca+2],CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)O.N=CN,CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)[O-].[Li+],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Cu+2],CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)O.N=CN,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)O,CC(=O)O,0,0
CC(=O)O.N=CN,CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)O,CC(=O)O,0,0
CC(=O)O.N=CN,CC(=O)[O-].[Li+],CC(=O)O,CC(=O)O,0,0
CC(=O)O.N=CN,CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)[O-].[Li+],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)[O-].[Li+],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].CC(=O)[O-].[Pb+2],CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)[O-].[Li+],CC(=O)[O-].CC(=O)[O-].[Mg+2],CC(=O)O,CC(=O)O,0,0
CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,CC(=O)OC1CC(C)CCC1C(C)C,CC(=O)OC1CC(C)CCC1C(C)C,CC(=O)OC1CC(C)CCC1C(C)C,0,0
CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(=O)OC1CC2CC[C@@]1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,0,0
CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,0,0
CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(=O)O[C@@H]1CC2CC[C@@]1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,0,0
CC(=O)OC1CC2CC[C@@]1(C)C2(C)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,0,0
CC(=O)OC1CC2CC[C@@]1(C)C2(C)C,CC(=O)O[C@@H]1CC2CC[C@@]1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,0,0
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(=O)O[C@@H]1CC2CC[C@@]1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,0,0
ON=C(C)C1=CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(=O)C,ON=C(C)C1=CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(=O)C,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)=NO)=CCC32)C1,CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)=NO)=CCC32)C1,1,1
CC1CCC2(OC1)OC1CC3C4CCC5CC(CCC5(C)C4CCC3(C)C1C2C)OC(=O)C,CC1CCC2(OC1)OC1CC3C4CCC5CC(CCC5(C)C4CCC3(C)C1C2C)OC(=O)C,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1,1,1
CC(=O)OCC=C(C)CCC=C(C)C,CC(=O)OC/C=C(\C)CCC=C(C)C,CC(=O)OCC=C(C)CCC=C(C)C,CC(=O)OCC=C(C)CCC=C(C)C,0,0
CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21,CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21,CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21,CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21,0,0
CC(=O)Oc1ccccc1[N+](=O)[O-],CC(=O)Oc1ccccc1[N+](=O)[O-],CC(=O)Oc1ccccc1[N+](=O)[O-],CC(=O)Oc1ccccc1[N+](=O)[O-],0,0
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,0,0
CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,0,0
CC(Br)(CBr)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC(C)(Br)CBr)c(Br)c2)cc1Br,CC(Br)(CBr)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC(C)(Br)CBr)c(Br)c2)cc1Br,CC(Br)(CBr)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC(C)(Br)CBr)c(Br)c2)cc1Br,CC(Br)(CBr)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC(C)(Br)CBr)c(Br)c2)cc1Br,0,0
CC(C)(C)CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,CC(C)(C)CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,CC(C)(C)CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,CC(C)(C)CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,0,0
CC(C)(C)CC(C)(C)c1cc(O)c(C(C)(C)CC(C)(C)C)cc1O,CC(C)(C)CC(C)(C)c1cc(O)c(C(C)(C)CC(C)(C)C)cc1O,CC(C)(C)CC(C)(C)c1cc(O)c(C(C)(C)CC(C)(C)C)cc1O,CC(C)(C)CC(C)(C)c1cc(O)c(C(C)(C)CC(C)(C)C)cc1O,0,0
CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,0,0
CC(C)(C)CC(C)(C)c1ccc(cc1)Nc1ccccc1,CC(C)(C)CC(C)(C)c1ccc(cc1)Nc1ccccc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,1,1
CC(C)(C)CC(C)(C)c1ccc(cc1)Nc1ccccc1,C=C(C)CC(C)(C)C.C=Cc1ccccc1.CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,1,0
CC(C)(C)CC(C)(C)c1ccc(cc1)Nc1ccccc1,C=C(C)CC(C)(C)C.C=Cc1ccccc1.CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,1,0
CC(C)(C)CC(C)(C)c1ccc(cc1)Nc1ccccc1,C=C(C)CC(C)(C)C.C=Cc1ccccc1.CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,1,0
CC(C)(C)CC(C)(C)c1ccc(cc1)Nc1ccccc1,C=C(C)CC(C)(C)C.C=Cc1ccccc1.CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,1,0
C=C(C)CC(C)(C)C.C=Cc1ccccc1.CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1,C=C(C)CC(C)(C)C.C=Cc1ccccc1.CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1.c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,CC(C)(C)CC(C)(C)c1ccc(Nc2ccccc2)cc1,0,0
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0,0
CC(C)(C)CC(C)(C)c1ccc(O)cc1,CC(C)(C)CC(C)(C)c1ccc(O)cc1,CC(C)(C)CC(C)(C)c1ccc(O)cc1,CC(C)(C)CC(C)(C)c1ccc(O)cc1,0,0
CC(C)(C)NSc1nc2ccccc2s1,CC(C)(C)NSc1nc2ccccc2s1,CC(C)(C)NSc1nc2ccccc2s1,CC(C)(C)NSc1nc2ccccc2s1,0,0
CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,0,0
CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,1,1
Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,1
Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,1
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,1
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0,0
CC(C)(C)c1ccc(Nc2ccc(Nc3ccc(C(C)(C)C)cc3)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1,CC(C)(C)c1ccc(Nc2ccc(Nc3ccc(C(C)(C)C)cc3)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1,CC(C)(C)c1ccc(Nc2ccc(Nc3ccc(C(C)(C)C)cc3)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1,CC(C)(C)c1ccc(Nc2ccc(Nc3ccc(C(C)(C)C)cc3)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1,0,0
