SMILES,PBT_label
Clc1ccc(Cl)c(Cl)c1Cl,1.0
Ic1ccc(I)c(I)c1I,1.0
Brc1cc(Br)c(Br)c(Br)c1,1.0
Ic1cc(I)c(I)c(I)c1,1.0
Ic1cc(I)c(I)cc1I,1.0
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.0
Cc1cc2ccc3ccccc3c2c2ccccc12,1.0
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CCC(c1ccccc1)C(O)(c1ccccc1)c1ccc(OCCN(C)C)cc1,1.0
CC(=O)C1(O)CCC2(CO)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,1.0
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,1.0
Cc1c2ccccc2c(C)c2c1cc(F)c1ccccc12,1.0
FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,1.0
CC(=O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,1.0
CC(=O)OC1CCC2(C)C(C1)C(=O)C=C1C3CCC(C(C)CCCC(C)C)C3(C)CCC12O,1.0
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Cc1c(Cl)c(C)c(Cl)c(Cl)c1Cl,1.0
Cc1c(Cl)c(Cl)c(C)c(Cl)c1Cl,1.0
ClC(Cl)(Cl)c1cccc(C(Cl)(Cl)Cl)c1,1.0
CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,1.0
CC(=O)OC1CCC2(C)C(CCC3C2CC(=O)C2(C)C3CC3OC4(CCCCO4)C(C)C32)C1,1.0
FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,1.0
CC(C)(C)c1cc(C(C)(C)C)c(N)c(C(C)(C)C)c1,1.0
Cc1ccc2nc3c(ccc4ccccc43)c(C)c2c1,1.0
COc1cc2c(C)c3ccccc3cc2c2ccccc12,1.0
Clc1ccccc1CNCC1CCC12CCC2CNCc1ccccc1Cl,1.0
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)=O)=C(C)CC32)C1,1.0
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C3CC3OC4(CCCCO4)C(C)C32)C1,1.0
COCC12CCC(O)CC1=CCC1C2CCC2(C)C(C(C)CCCC(C)C)CCC12,1.0
O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,1.0
CC(=O)OC1CCC2(C=O)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,1.0
ClCc1c(Cl)c(Cl)c(Cl)c(CCl)c1Cl,1.0
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,1.0
Clc1ccc(P(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,1.0
CN(Cc1ccccc1)CC1CCC(CN(C)Cc2ccccc2)CC1,1.0
CC(C1CCC2C3CCC4CC(N(C)C)CCC4(C)C3CCC21C)N(C)C,1.0
COC(=O)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CC(=O)C12C,1.0
COC(=O)CCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,1.0
CC(C)CCCC(C)C1CCC2C3CC(=O)C4CC(O)CCC4(C)C3CCC12C,1.0
CC(=O)C1CCC2(C)C1CCC1(C)C2CCC2C3(C)CCC(=O)C(C)(C)C3CCC21C,1.0
CC(=O)OC1(C(C)=O)CCC2C3CC=C4C=C(OC5CCCC5)CCC4(C)C3CCC21C,1.0
CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C3CC3OC4(CCC(C)CN4C(C)=O)C(C)C32)C1,1.0
C=CC1(C)CCC2C(C)(CCC3C(C)(C)CCCC32C)O1,1.0
C1CCCN(CC2CCC(CN3CCCCCC3)CC2)CC1,1.0
COC(=O)C1(C)CCCC2(C)c3ccc(C(C)C)cc3CCC12,1.0
CC(C)(C)CC(C)(C)NCC1CCC(CNC(C)(C)CC(C)(C)C)CC1,1.0
Brc1ccc(CNCC2CCC(CNCc3ccc(Br)cc3)CC2)cc1,1.0
Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)cc3)CC2)cc1,1.0
Clc1cccc(CNCC2CCC(CNCc3cccc(Cl)c3)CC2)c1,1.0
Clc1cccc(Cl)c1CNCC1CCC(CNCc2c(Cl)cccc2Cl)CC1,1.0
Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)c(Cl)c3)CC2)cc1Cl,1.0
COC(=O)C1C(C2(C)CCCCC2=O)CCC2(C)C(C(C)CCCC(C)C)CCC12,1.0
CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,1.0
CN(C)c1ccc(CNCC2CCC(CNCc3ccc(N(C)C)cc3)CC2)cc1,1.0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCc3ccccc3)CCC12,1.0
CC(=O)OC1CCC2(C)C(C1)C(=O)CC1C2CCC2(C)C(C(C)CCCC(C)C)CCC12,1.0
FC(F)(F)c1ccccc1CNCC1CCC(CNCc2ccccc2C(F)(F)F)CC1,1.0
C=C1C(C)(C)C2(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)C2(Cl)Cl,1.0
CC(C)CCCCCOC(=O)CCCOc1ccc(Cl)cc1Cl,1.0
O=C(Nc1cccc(Br)c1)c1cc(Br)cc(Br)c1O,1.0
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)c3ccccc3)c3ccccc23)cc1,1.0
CCNc1ccc(C(O)(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccccc12,1.0
CC12CCCC1C1CCC3CC4(CCC3(C)C1CC2)OCCO4,1.0
CC12CCCC1C1C(CC2)C2(C)CCCCC2CC12OCCO2,1.0
COC(=O)CC1(C)CCC2(O1)C(C)=CCC1C(C)(C)CCCC12C,1.0
C=CC(C)(O)CCC1C(=C)CC(O)C2C(C)(C)CCCC12C,1.0
CC1=C(C)C2(C)C1(C)C1(C)C(C)=C(C)C21C,1.0
COC(=O)CCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0
CC(C)(C)c1ccc(C(C)(C)C)c(C(C)(C)C)c1,1.0
CC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,1.0
COC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,1.0
CN1c2ccccc2C(C)(C)C12C=Cc1ccccc1O2,1.0
Cc1cc2cc3cc4ccc5ccccc5c4nc3c3ccc4cccc1c4c23,1.0
Cc1c2cc3ccc4cccc5ccc(c2nc2ccc6ccccc6c12)c3c45,1.0
CN1c2ccccc2C(C)(C)C12C=Cc1cc([N+](=O)[O-])ccc1O2,1.0
COc1cc([N+](=O)[O-])cc2c1OC1(C=C2)N(C)c2ccccc2C1(C)C,1.0
COc1cc2c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c1Cl,1.0
CC12CCC3c4ccc(OC(=O)C(F)(F)F)cc4CCC3C1CCC2OC(=O)C(F)(F)F,1.0
Cc1ccccc1Nc1cc(Br)c(N)c2c1C(=O)c1ccccc1C2=O,1.0
CC1(C)CC2(CC(C)(C)c3ccc(O)cc32)c2cc(O)ccc21,1.0
Cc1c(C)c(Br)c(C)c(C)c1Br,1.0
FC(F)(F)c1ccc2c(c1)N(CCCCl)c1ccccc1S2,1.0
Cc1ccc2ccc3c(ccc4c5cccc(C)c5ccc43)c2c1,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1.0
C=CC1(C)C=C2CCC3C(C)(C)CCCC3(C)C2CC1,1.0
C=CC1(C)C=C2CCC3C(C)(CO)CCCC3(C)C2CC1,1.0
C=CC1(C)CCC2C(=CCC3C(C)(C(=O)OC)CCCC23C)C1,1.0
C=CC1(C)CCC2C(=CCC3C(C)(CO)CCCC23C)C1,1.0
C=CC1(C)CCC2C(=CCC3C(C)(C)CCCC23C)C1,1.0
C=CC1(C)CCC2(C)C(CC=C3C2CCCC3(C)C)C1,1.0
Cc1ccc2c3ccccc3c3ccccc3c2c1,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,1.0
CCOP(=S)(OCC)OC(=CCl)c1cc(Cl)ccc1Cl,1.0
Fc1cc2ccccc2c2cc3ccc4ccccc4c3cc12,1.0
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,1.0
CC12CCC3C(CCC4CCCCC43C)C1CC1(C2)OCCO1,1.0
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,1.0
CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.0
CCOC(=O)CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CN(Cc1ccccc1Cl)C1CC2CCC1CC2N(C)Cc1ccccc1Cl,1.0
Cc1c2ccc(F)cc2cc2c1ccc1ccccc12,1.0
FC1CC(C2CC3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl)C1(F)F,1.0
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Oc1c(Cc2c(O)c(Cl)cc(Cl)c2Cl)cc(Cl)c(Cl)c1Cl,1.0
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Cc1c2cccc(F)c2c(C)c2c1ccc1ccccc12,1.0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCCC3)CCC12,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1.0
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,1.0
Clc1ccccc1CNCCCCCCNCc1ccccc1Cl,1.0
Clc1ccccc1CNCCCCCCCCCNCc1ccccc1Cl,1.0
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C3CCC2(C)OC(C)=O)C1,1.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0
CC(C)CCCC(C)C1CCC2C3CCC4=C(O)C(=O)CCC4(C)C3CCC12C,1.0
CC(NCc1ccccc1Cl)C1CCC(C(C)NCc2ccccc2Cl)CC1,1.0
CCOP(=S)(OCC)OC(=CCl)c1ccc(Cl)cc1Br,1.0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)c3ccccc3)CCC12,1.0
CC(C)(c1ccccc1)c1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1,1.0
Clc1c(Cl)c(Cl)c(C(Cl)Cl)c(Cl)c1Cl,1.0
CN(CC1CCCCC1)C1CC2CCC1CC2N(C)CC1CCCCC1,1.0
N#CCC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0
CC12CCC3c4ccc(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc4CCC3C1CCC2=O,1.0
COC(=O)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,1.0
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,1.0
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,1.0
COc1ccc2cc1Oc1cc3c(cc1OC)CCN(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,1.0
CC(C)CCCC(C)C1CCC2C3CC(=O)C4CC(=O)CCC4(C)C3CCC12C,1.0
C=C(C)C1CCC2(C(=O)OC)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,1.0
CCCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Clc1ccccc1Nc1nc(Nc2ccccc2Cl)nc(Nc2ccccc2Cl)n1,1.0
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,1.0
Clc1ccccc1CNC1CC2CCC1CC2NCc1ccccc1Cl,1.0
Cc1cc2cc3ccccc3cc2c2ccccc12,1.0
C=CC(=O)OCCN(CCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Clc1ccccc1CNCC1=CCC(CNCc2ccccc2Cl)CC1,1.0
Cc1cc(Cl)c(C)c2c1SC(=C1Sc3c(C)cc(Cl)c(C)c3C1=O)C2=O,1.0
Cc1ccc2cc3ccc4ccccc4c3cc2c1,1.0
Cc1cccc2cc3c(ccc4ccccc43)cc12,1.0
Cc1cc2ccccc2c2c1ccc1ccccc12,1.0
Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1,1.0
Cc1ccc2oc(-c3ccc(C=Cc4ccc(-c5nc6cc(C)ccc6o5)cc4)cc3)nc2c1,1.0
O=C1C(=C2Nc3c(Br)cc(Br)cc3C2=O)Nc2c(Br)cc(Br)cc21,1.0
CN(Cc1ccccc1C(F)(F)F)C1CC2CCC1CC2N(C)Cc1ccccc1C(F)(F)F,1.0
CN(C1CCCCC1)C1CC2CCC1CC2N(C)C1CCCCC1,1.0
[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)Oc2ccc3ccccc3c2Cc2c(O)ccc3ccccc23)C1=O,1.0
Cc1ccc2c(ccc3cc4ccccc4cc32)c1,1.0
Cc1ccc2ccc3cc4ccccc4cc3c2c1,1.0
Cc1cccc2ccc3cc4ccccc4cc3c12,1.0
Cc1c2ccccc2cc2c1c(F)cc1ccccc12,1.0
Cc1c2ccccc2cc2c1ccc1ccccc12,1.0
ClCC1C(CCl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,1.0
Cc1ccc2ccc3ccc4ccccc4c3c2c1,1.0
ClCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0
CCOC1=CC2=CCC3C(CCC4(C)C3CCC43CCC(=O)O3)C2(C)CC1,1.0
COc1ccc(C23Oc4cc(OC(C)=O)ccc4C(c4cccc(OC)c4O2)C3C)cc1,1.0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)OCC3CCCCC3)CCC12,1.0
Cc1cc(C(C)(C)c2ccc(C(C)(C)c3cc(C)c(N)c(C)c3)cc2)cc(C)c1N,1.0
CNc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(NC)cc3)cc2)cc1,1.0
CC(C)OP(C)(=S)Oc1cc(Cl)c(Br)cc1Cl,1.0
CCP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,1.0
CCc1cc2c3ccccc3ccc2c2ccccc12,1.0
CC(C)COC(=O)c1ccc2c3cccc4c(C(=O)OCC(C)C)ccc(c5cccc1c52)c43,1.0
ClCCCN1c2ccccc2Sc2ccc(Cl)cc21,1.0
CCOC1=CC2=C(C(F)(F)F)CC3C(CCC4(C)C3CCC4(OC(C)=O)C(C)=O)C2(C)CC1,1.0
Cc1ccc2c(c1)c1cccc3ccc4c5ccccc5cc2c4c31,1.0
Cc1ccc2c(c1)c1cc3ccccc3c3ccc4cccc2c4c31,1.0
O=Cc1c2ccccc2c2c3ccccc3c3cccc4ccc1c2c43,1.0
Cc1c2ccccc2c2c3ccccc3c3cccc4ccc1c2c43,1.0
Cc1cccc2c3ccccc3c3ccccc3c12,1.0
Cc1cc(O)c(C(C)(C)C)cc1Cc1cc(C(C)(C)C)c(O)cc1C,1.0
c1ccc(N(CCN(c2ccccc2)c2ccccc2)c2ccccc2)cc1,1.0
Clc1cc(Cl)c(Cc2cc(Cl)c(Cl)cc2Cl)cc1Cl,1.0
O=C(N(Cl)c1c(Cl)cc(Cl)cc1Cl)N(Cl)c1c(Cl)cc(Cl)cc1Cl,1.0
CN(C)c1ccc(C(Cl)(c2ccccc2)c2ccc(N(C)C)cc2)cc1,1.0
c1ccc2c(c1)-c1cc3ccccc3c3c1c-2cc1ccccc13,1.0
C#CC1(OC(C)=O)CCC2C3CC=C4C=C(OC5CCCC5)CCC4C3CCC21C,1.0
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.0
CC(C)C(NC(=O)OCc1ccccc1)C(=O)Oc1cc(Cl)c(Cl)cc1Cl,1.0
O=C(NC(Cc1ccccc1)C(=O)Oc1cc(Cl)c(Cl)cc1Cl)OCc1ccccc1,1.0
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Clc1ccc(-c2nc(-c3ccc(Cl)cc3)nc(-c3ccc(Cl)cc3)n2)cc1,1.0
CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CCCCC4(C)C3CCC21C,1.0
ClC1=C(Cl)C2(Cl)C3C(Br)CCC3C1(Cl)C2(Cl)Cl,1.0
C=CCOC(=O)C1C(C(=O)OCC=C)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,1.0
COC(=O)CCC(C)C1CCC2C3CCC4CC(OC(C)=O)CCC4(C)C3CCC12C,1.0
COC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,1.0
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,1.0
C=CCOc1c(Br)cc(Br)cc1Br,1.0
CCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)=O)=CCC32)C1,1.0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,1.0
Fc1ccc(C(CCCCl)c2ccccc2)cc1,1.0
Fc1ccc(C(CCCCl)c2ccc(F)cc2)cc1,1.0
FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1.0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3O,1.0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C=C3,1.0
CC(C)CCCC(C)C1CCC2C3CCC4(O)CC(O)CCC4(C)C3CCC12C,1.0
Cc1cccc2c1ccc1c3ccccc3ccc21,1.0
Cc1cccc2ccc3c4ccccc4ccc3c12,1.0
Cc1ccc2ccc3c4ccccc4ccc3c2c1,1.0
CC=C1CN(C)C2Cc3c([nH]c4ccccc34)C(c3cc4[nH]c5c(c4cc3OC)CCN3CC4CC(CC)C3C5(C(=O)OC)C4)CC1C2C(=O)OC,1.0
CC12CCC3(CC1=CCC1C2CCC2(C)C1CCC2(O)C1(C)OCCO1)OCCO3,1.0
ClC1=C(Cl)C2(Cl)C=CC1(Cl)C2(Cl)Cl,1.0
CC(C)CCCC(C)C1CCC2C3C=CC4=CC(=O)C=CC4(C)C3CCC12C,1.0
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
ClC1=C(Cl)C2(Cl)C(C(Cl)Cl)CC1(Cl)C2(Cl)Cl,1.0
Cc1cccc2nc3c(ccc4ccccc43)c(C)c12,1.0
Cc1ccc2nc3c(cc(C)c4ccccc43)cc2c1,1.0
Cc1ccc2cc3cc(C)c4ccccc4c3nc2c1,1.0
CCc1cc(CC)c2nc3c(ccc4ccccc43)cc2c1,1.0
CCc1cc(CC)c2nc3ccc4ccccc4c3cc2c1,1.0
CCc1cc(C)cc2nc3c(cc12)c(CC)cc1ccccc13,1.0
CCc1cc(CC)c2cc3c(CC)cc4ccccc4c3nc2c1,1.0
C=CCOc1c(Br)c(Br)c(Br)c(Br)c1Br,1.0
O=C(NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)Oc1ccc([N+](=O)[O-])cc1)OCc1ccccc1,1.0
Clc1ccc(C(Cl)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,1.0
CC12C=CC3(CCC4C(C)(C)CCCC4(C)C3CC1)C2,1.0
CCN(CC)CCCN1c2ccccc2Sc2ccccc21,1.0
CCC1(C)CCC2=C(CCC3C(C)(C(=O)OC)CCCC23C)C1,1.0
CN(C)CCCN1c2cc(Cl)ccc2CCc2ccc(Cl)cc21,1.0
CN(C)CCCN1c2cc(Cl)ccc2C=Cc2ccc(Cl)cc21,1.0
CCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C3CCC2(C)OC(=O)CC)C1,1.0
Clc1ccc(Nc2nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n2)cc1,1.0
CCc1cc(CC)c2nc3ccc4ccccc4c3c(CC)c2c1,1.0
Cc1cc(C(C)(C)C)cc(Cc2cc(C(C)(C)C)cc(C)c2O)c1O,1.0
CN(C)CCCN1c2ccccc2Sc2c(Cl)cc(Cl)cc21,1.0
Cc1cc2ccccc2c2ccc3ccccc3c12,1.0
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,1.0
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,1.0
CC(=O)C1=CCC2C3CCC4CCCCC4(C)C3CCC12C,1.0
CC1(CO)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,1.0
COC(=O)CCC(C)C1CCC2C3CCC4CC(OC(=O)C(F)(F)F)CCC4(C)C3CCC12C,1.0
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CCC1(C)CCC2C(=CCC3C(C)(C(=O)OC)CCCC23C)C1,1.0
Fc1cc(F)c(F)c(-c2c(F)c(F)cc(F)c2F)c1F,1.0
COC(=O)CC(C)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,1.0
ClC(Cl)(Cl)C(c1ccc(I)cc1)c1ccc(I)cc1,1.0
Oc1cc2cc3c(ccc4ccccc43)cc2c2ccccc12,1.0
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,1.0
Nc1ccc(-c2ccc(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O,1.0
CC(C)(C)c1cc(C(C)(C)C)c([N+](=O)[O-])c(C(C)(C)C)c1,1.0
Cc1cccc2ccc3ccc4ccccc4c3c12,1.0
Cc1cccc2c1ccc1ccc3ccccc3c12,1.0
Cc1cccc2ccc3ccc4cccc(C)c4c3c12,1.0
O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F)C(F)(F)F,1.0
CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)c3cccnc3)CCC12,1.0
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.0
CCn1nc2c(-c3ccc4c5c(n(CC)nc35)-c3ccccc3C4=O)ccc3c2c1-c1ccccc1C3=O,1.0
CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Clc1ccc(C(c2ccccc2)C(Cl)(Cl)Cl)cc1,1.0
CCOc1ccc(C(c2ccc(OCC)cc2)C(Cl)(Cl)Cl)cc1,1.0
CCCOc1ccc(C(c2ccc(OCCC)cc2)C(Cl)(Cl)Cl)cc1,1.0
Clc1ccc(C(c2cccc(Cl)c2)C(Cl)(Cl)Cl)cc1,1.0
COC(=O)C12CCC(C(C)=O)C1C1CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,1.0
Clc1ccc(C(c2ccc(Cl)cc2)C(Br)(Br)Br)cc1,1.0
Cc1ccc(C(c2ccc(C)cc2)C(Cl)(Cl)Cl)cc1,1.0
O=S1(=O)OC(c2cc(I)c(O)c(I)c2)(c2cc(I)c(O)c(I)c2)c2ccccc21,1.0
CC(C)(C)CC(C)(C)c1ccc(Nc2ccc3ccccc3c2)cc1,1.0
Cc1cc2c3ccccc3cc3ccc4cccc1c4c32,1.0
CCN(CC)c1ccc(C(c2ccc(OC)c(OC)c2)c2ccc(N(CC)CC)cc2C)c(C)c1,1.0
CCCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1.0
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O,1.0
CC(=O)CC1CCC2(NC1)OC1CC3C4CC(OC(C)=O)=C5CCCCC5(C)C4CCC3(C)C1C2C,1.0
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.0
CN1CCCCC1CCN1c2ccccc2Sc2ccc(Cl)cc21,1.0
CN(C1CCc2ccccc21)C1CC2CCC1CC2N(C)C1CCc2ccccc21,1.0
c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1,1.0
CN1c2ccccc2C(C)(C)C12C=Cc1cccc([N+](=O)[O-])c1O2,1.0
CC(C)(C)CC(C)(C)C(C)(C)CC(C)(C)C,1.0
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(-c2ccccc2)c1O,1.0
Cc1ccc(Nc2cc(S(=O)(=O)c3ccccc3)c(N)c3c2C(=O)c2ccccc2C3=O)cc1,1.0
O=C(OCc1ccc(Cl)cc1Cl)OCc1ccc(Cl)cc1Cl,1.0
Cc1c(Cl)c(C)c(Cl)c(C)c1Cl,1.0
COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC,1.0
c1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,1.0
CN(C)CCCC1c2ccccc2C=Cc2ccc(Cl)cc21,1.0
